CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"31822755";"0001";"03";"1";"";"02";"20181017";"00";"";"";"20181017";"0311601";"0311602";"AVENIDA";"SANTOS DUMONT";"316BA";"BOX";"SITIO PAECARA (VICENTE DE CARVALHO)";"11460000";"SP";"6475";"13";"33542427";"";"";"";"";"NOVORUMOCONTABILIDADE@GMAIL.COM";"";"";"AVENIDA, SANTOS DUMONT, 316BA, BOX, SITIO PAECARA (VICENTE DE CARVALHO), 11460000, SP, 6475, Brasil";1
"32053926";"0001";"31";"1";"";"02";"20181120";"00";"";"";"20181120";"0322101";"0121101,0131800,0133404,0119999";"ESTRADA";"BAIRRO DO AGUDO";"S/N";"      CHACARA AMIZADE";"AGUDO";"13960000";"SP";"7143";"19";"38954586";"";"";"";"";"NOVAVISAOCONTABIL8@GMAIL.COM";"";"";"ESTRADA, BAIRRO DO AGUDO, S/N, CHACARA AMIZADE, AGUDO, 13960000, SP, 7143, Brasil";1
"26112314";"0002";"50";"2";"PISCICULTURA MOXOTO";"02";"20181121";"00";"";"";"20181121";"0322101";"1099604,4722902,4729699,4930202,7719599";"FAZENDA";"ARCO-IRIS";"SN";"";"ZONA RURAL";"62738000";"CE";"1393";"85";"99822001";"";"";"";"";"EDSONPACOTI@GMAIL.COM";"";"";"FAZENDA, ARCO-IRIS, SN, ZONA RURAL, 62738000, CE, 1393, Brasil";1
"32180350";"0001";"73";"1";"";"02";"20181205";"00";"";"";"20181205";"0322101";"";"SITIO";"CANTINHO DO CEU";"SN";"";"CIDREIRA";"13770000";"SP";"6275";"19";"36622744";"";"";"";"";"";"";"";"SITIO, CANTINHO DO CEU, SN, CIDREIRA, 13770000, SP, 6275, Brasil";1
"15874625";"0003";"11";"2";"SO TILAPIAS";"02";"20190111";"00";"";"";"20190111";"0321301";"0322101,1096100,4722902";"CONDOMINIO";"DO CENTRO";"Q-043";"CASA  150";"CENTRO";"64840000";"PI";"1089";"85";"99971974";"85";"96349515";"";"";"SO-TILAPIA@BOL.COM.BR";"";"";"CONDOMINIO, DO CENTRO, Q-043, CASA  150, CENTRO, 64840000, PI, 1089, Brasil";1
"32764265";"0001";"52";"1";"";"02";"20190213";"00";"";"";"20190213";"0311601";"0311602,0312401,0312402";"RUA";"EDUARDO BOECHAT RAMOS";"47";"";"CARIJO";"11990000";"SP";"6299";"13";"82107153";"";"";"";"";"PEIXESNOBRESCANANEIA@GMAIL.COM";"";"";"RUA, EDUARDO BOECHAT RAMOS, 47, CARIJO, 11990000, SP, 6299, Brasil";1
"32706740";"0001";"34";"1";"";"02";"20190208";"00";"";"";"20190208";"0312401";"";"RUA";"BRASILIA";"64";"";"JARDIM ALVORADA";"17900000";"SP";"6389";"18";"97732968";"";"";"";"";"ESCFIEL@HOTMAIL.COM";"";"";"RUA, BRASILIA, 64, JARDIM ALVORADA, 17900000, SP, 6389, Brasil";1
"32887319";"0001";"77";"1";"PISCICULTURA PINGA FOGO";"02";"20190226";"00";"";"";"20190226";"0322101";"0322102,0322107,0322199";"SITIO";"PINGA FOGO";"SN";"";"ZONA RURAL";"58865000";"PB";"2179";"83";"82046817";"";"";"";"";"";"";"";"SITIO, PINGA FOGO, SN, ZONA RURAL, 58865000, PB, 2179, Brasil";1
"25010255";"0002";"47";"2";"";"02";"20190318";"00";"";"";"20190318";"0322101";"0322199,0121101,0133402,0133405,0133408";"TRAVESSA";"PARTICULAR";"1083";"";"VILA URIAS DE PAULA";"15570000";"SP";"6315";"17";"97872810";"";"";"";"";"";"";"";"TRAVESSA, PARTICULAR, 1083, VILA URIAS DE PAULA, 15570000, SP, 6315, Brasil";1
"33112427";"0001";"30";"1";"";"02";"20190322";"00";"";"";"20190322";"0312401";"";"RUA";"UBATUBA";"115";"CASA  AZUL";"VILA JOAO MONTESANO";"06853520";"SP";"6545";"67";"98674257";"11";"84105391";"18";"32841989";"NUNESVALDOMIRO76@GMAIL.COM";"";"";"RUA, UBATUBA, 115, CASA  AZUL, VILA JOAO MONTESANO, 06853520, SP, 6545, Brasil";1
"33175317";"0001";"18";"1";"";"02";"20190328";"00";"";"";"20190328";"0322101";"0151201";"ESTANCIA";"ESTANCIA MARTINES";"SN";"      ZONA RURAL";"PAULICEIA";"15200000";"SP";"6615";"17";"32455200";"";"";"";"";"UNIAO@NETNEW.COM.BR";"";"";"ESTANCIA, ESTANCIA MARTINES, SN, ZONA RURAL, PAULICEIA, 15200000, SP, 6615, Brasil";1
"33256893";"0001";"90";"1";"PESQUEIRO SAO FRANCISCO";"02";"20190404";"00";"";"";"20190404";"0322101";"5611201,5611203";"ESTRADA";"PAVAO - GLEBA 12 JABORANDI - NUCLEO CRUZEIRO";"SN";"LOTE  24-G-1-B";"ZONA RURAL";"87515899";"PR";"7935";"44";"98227676";"";"";"";"";"";"";"";"ESTRADA, PAVAO - GLEBA 12 JABORANDI - NUCLEO CRUZEIRO, SN, LOTE  24-G-1-B, ZONA RURAL, 87515899, PR, 7935, Brasil";1
"33439748";"0001";"44";"1";"";"02";"20190424";"00";"";"";"20190424";"0322101";"4634603";"ESTRADA";"DA CANELA OCA";"S/N";"";"CEDRO";"11800000";"SP";"6623";"11";"27915856";"";"";"";"";"ABL@REVISAOCONTRATUAL.COM.BR";"";"";"ESTRADA, DA CANELA OCA, S/N, CEDRO, 11800000, SP, 6623, Brasil";1
"33519031";"0001";"02";"1";"";"02";"20190503";"00";"";"";"20190503";"0312401";"";"RUA";"BELO HORIZONTE";"1024";"CASA";"VILA SANTA ROSA";"19470000";"SP";"6927";"18";"32811437";"18";"32817303";"18";"32817303";"COLONIAZ24@YAHOO.COM.BR";"";"";"RUA, BELO HORIZONTE, 1024, CASA, VILA SANTA ROSA, 19470000, SP, 6927, Brasil";1
"33536735";"0001";"93";"1";"";"02";"20190506";"00";"";"";"20190506";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"81170522";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"33591581";"0001";"32";"1";"";"02";"20190510";"00";"";"";"20190510";"0322101";"0154700,0152101,0159899,0121101";"RODOVIA";"PREFEITO CASEMIRO TEIXEIRA, KM 16,2";"S/N";"";"ITIMIRIM";"11920000";"SP";"6507";"13";"81331118";"";"";"";"";"";"";"";"RODOVIA, PREFEITO CASEMIRO TEIXEIRA, KM 16,2, S/N, ITIMIRIM, 11920000, SP, 6507, Brasil";1
"33606728";"0001";"10";"1";"";"02";"20190216";"00";"";"";"20190216";"0312401";"";"RUA";"ASSIS CHATEAUBRIAND";"46";"";"CENTRO";"17900000";"SP";"6389";"18";"38226082";"";"";"";"";"";"";"";"RUA, ASSIS CHATEAUBRIAND, 46, CENTRO, 17900000, SP, 6389, Brasil";1
"33627755";"0001";"70";"1";"";"02";"20190430";"00";"";"";"20190430";"0311601";"";"PRAIA";"INDAIAUBA";"SN";"";"SN";"11630000";"SP";"6509";"12";"38925364";"";"";"";"";"";"";"";"PRAIA, INDAIAUBA, SN, SN, 11630000, SP, 6509, Brasil";1
"33651786";"0001";"66";"1";"";"02";"20190517";"00";"";"";"20190517";"0312401";"0131800,0119901,0133402";"RODOVIA";"DOS TAMOIOS KM 57";"S/N";"";"PITAS";"12260000";"SP";"6813";"12";"39749070";"12";"97996190";"";"";"MACEDO-DONATO@BOL.COM.BR";"";"";"RODOVIA, DOS TAMOIOS KM 57, S/N, PITAS, 12260000, SP, 6813, Brasil";1
"33694846";"0001";"28";"1";"";"02";"20190520";"00";"";"";"20190520";"0322101";"";"ESTRADA";"IGR-349 - ESTRADA MUNICIPAL RIO DO PEIXE, KM 13";"KM 13";"";"RIO DO PEIXE";"12350000";"SP";"6505";"11";"99195444";"";"";"";"";"LCLJUNIOR1308@GMAIL.COM";"";"";"ESTRADA, IGR-349 - ESTRADA MUNICIPAL RIO DO PEIXE, KM 13, KM 13, RIO DO PEIXE, 12350000, SP, 6505, Brasil";1
"34186248";"0001";"00";"1";"";"02";"20190711";"00";"";"";"20190711";"0312401";"";"MARGEM";"RIO PIRACICABA";"SN";"";"RURAL";"17370000";"SP";"7041";"19";"34871232";"";"";"";"";"";"";"";"MARGEM, RIO PIRACICABA, SN, RURAL, 17370000, SP, 7041, Brasil";1
"34248867";"0001";"82";"1";"FAZENDA ECOLOGIA";"02";"20190718";"00";"";"";"20190718";"0322101";"5611201,5611203,7990200";"ESTRADA";"ODOVALDO NOVO";"4292";"";"DJARD VIEIRA";"69152470";"AM";"0269";"92";"91033375";"";"";"";"";"CONTEC.PARINTINS@BOL.COM.BR";"";"";"ESTRADA, ODOVALDO NOVO, 4292, DJARD VIEIRA, 69152470, AM, 0269, Brasil";1
"34287317";"0001";"72";"1";"";"02";"20190722";"00";"";"";"20190722";"0322101";"0151202";"ESTRADA";"BAIRRO DA MOENDA";"S/N";"";"MOENDA";"12980000";"SP";"6611";"11";"71130961";"";"";"";"";"RIK20010@HOTMAIL.COM";"";"";"ESTRADA, BAIRRO DA MOENDA, S/N, MOENDA, 12980000, SP, 6611, Brasil";1
"34406034";"0001";"00";"1";"NOBRE PESCADOS";"02";"20190802";"00";"";"";"20190802";"0322101";"4634603";"RUA";"MARINA DE OLIVEIRA";"273";"QUADRA10                  LOTE  34                  CASA  02";"SETOR SERRA DOURADA";"75387182";"GO";"9625";"62";"85169550";"";"";"";"";"LUCASMARQUESVENDAS@GMAIL.COM";"";"";"RUA, MARINA DE OLIVEIRA, 273, QUADRA10                  LOTE  34                  CASA  02, SETOR SERRA DOURADA, 75387182, GO, 9625, Brasil";1
"34465911";"0001";"06";"1";"";"02";"20190808";"00";"";"";"20190808";"0312401";"";"RUA";"JOSE CANDIDO DE OLIVEIRA";"166";"CASA";"CENTRO";"17960000";"SP";"6733";"18";"38511248";"18";"38512406";"18";"38512115";"SAOPAULO@ABCREDE.COM.BR";"";"";"RUA, JOSE CANDIDO DE OLIVEIRA, 166, CASA, CENTRO, 17960000, SP, 6733, Brasil";1
"34610911";"0001";"52";"1";"";"02";"20190821";"00";"";"";"20190821";"0312401";"";"ALAMEDA";"APARECIDA CARDOSO DUARTE Q231 17A";"624";"";"JARDIM ITAPARICA";"15290000";"SP";"6263";"18";"36461194";"";"";"";"";"ESCRITORIO_ALVORADA@HOTMAIL.COM";"";"";"ALAMEDA, APARECIDA CARDOSO DUARTE Q231 17A, 624, JARDIM ITAPARICA, 15290000, SP, 6263, Brasil";1
"34614229";"0001";"38";"1";"";"02";"20190821";"00";"";"";"20190821";"0312401";"0322101";"RUA";"ATILIA ROSA DE SOUZA(106)";"921";"";"POTIGUARA";"17980000";"SP";"6809";"18";"38711419";"";"";"";"";"";"";"";"RUA, ATILIA ROSA DE SOUZA(106), 921, POTIGUARA, 17980000, SP, 6809, Brasil";1
"34637638";"0001";"50";"1";"SOUL FISH";"02";"20190823";"00";"";"";"20190823";"0322101";"1020101,1020102,1066000,4930201,4930202,5211799";"RODOVIA";"MT - 442";"S/N";"      KM 10";"ZONA RURAL";"78195000";"MT";"9059";"65";"36276811";"";"";"";"";"JOSERODOLFOMURA@HOTMAIL.COM";"";"";"RODOVIA, MT - 442, S/N, KM 10, ZONA RURAL, 78195000, MT, 9059, Brasil";1
"34738917";"0001";"00";"1";"";"02";"20190902";"00";"";"";"20190902";"0312401";"";"RUA";"DAS HORTENCIAS";"290";"";"CENTRO";"17990000";"SP";"6829";"14";"97235556";"";"";"";"";"";"";"";"RUA, DAS HORTENCIAS, 290, CENTRO, 17990000, SP, 6829, Brasil";1
"34750707";"0001";"37";"1";"";"02";"20190903";"00";"";"";"20190903";"0312401";"";"RUA";"NICOLA ZWING";"1117";"";"CENTRO";"17980000";"SP";"6809";"18";"38711419";"";"";"";"";"NFESCRITORIONETANIAS@HOTMAIL.COM";"";"";"RUA, NICOLA ZWING, 1117, CENTRO, 17980000, SP, 6809, Brasil";1
"08982659";"0002";"83";"2";"";"02";"20190917";"00";"";"";"20190917";"0322101";"";"ESTRADA";"CANELEIRAS";"40000";"";"SANTO AGOSTINHO";"12245970";"SP";"7099";"12";"97109563";"12";"97087479";"";"";"PRODUTORRURALSJC@GMAIL.COM";"";"";"ESTRADA, CANELEIRAS, 40000, SANTO AGOSTINHO, 12245970, SP, 7099, Brasil";1
"34909791";"0001";"99";"1";"";"02";"20190918";"00";"";"";"20190918";"0322101";"0151202,0151201,0152102";"RODOVIA";"DOUTOR AVELINO JUNIOR";"361";"";"ENTRE RIOS";"12704410";"SP";"6369";"12";"31447482";"";"";"";"";"";"";"";"RODOVIA, DOUTOR AVELINO JUNIOR, 361, ENTRE RIOS, 12704410, SP, 6369, Brasil";1
"34964877";"0001";"14";"1";"";"02";"20190923";"00";"";"";"20190923";"0312401";"";"RUA";"MINAS GERAIS";"847";"CASA";"CENTRO";"19470000";"SP";"6927";"18";"97668715";"18";"32817303";"18";"32811437";"COLONIAZ24@YAHOO.COM.BR";"";"";"RUA, MINAS GERAIS, 847, CASA, CENTRO, 19470000, SP, 6927, Brasil";1
"35055641";"0001";"28";"1";"";"02";"20190102";"00";"";"";"20190102";"0312401";"0322101";"SITIO";"RANCHO DO SOSSEGO";"SN";"      RANCHO DO SOSSEGO";"AGUA DO SAO BARTOLOMEU";"19830000";"SP";"6395";"18";"33222986";"18";"96176620";"18";"33222986";"ESCRURAL@FEMANET.COM.BR";"";"";"SITIO, RANCHO DO SOSSEGO, SN, RANCHO DO SOSSEGO, AGUA DO SAO BARTOLOMEU, 19830000, SP, 6395, Brasil";1
"35069162";"0001";"60";"1";"";"02";"20191003";"00";"";"";"20191003";"0322101";"0151201,0155501";"AREA";"RURAL";"67";"      BAIRRO BOM SUCESSO        CH SAO CARLOS";"AREA RURAL DE AGUDOS";"17139899";"SP";"6113";"14";"97915265";"";"";"";"";"AMARELOBASTOS@HOTMAIL.COM";"";"";"AREA, RURAL, 67, BAIRRO BOM SUCESSO        CH SAO CARLOS, AREA RURAL DE AGUDOS, 17139899, SP, 6113, Brasil";1
"35075879";"0001";"15";"1";"";"02";"20191003";"00";"";"";"20191003";"0312401";"";"AVENIDA";"ERIVELTON FRANCISCO DE OLIVEIRA";"2473";"";"BEIRA RIO";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"AVENIDA, ERIVELTON FRANCISCO DE OLIVEIRA, 2473, BEIRA RIO, 19273000, SP, 7265, Brasil";1
"35154482";"0001";"19";"1";"anteninhas ze do tamba";"02";"20191010";"00";"";"";"20191010";"0312401";"5612100,5620102";"RUA";"PORTO ALEGRE";"345";"";"PARQUE SANTA TEREZA";"06622220";"SP";"6601";"11";"46185169";"";"";"";"";"ivan.pescaesportiva@hotmail.com";"";"";"RUA, PORTO ALEGRE, 345, PARQUE SANTA TEREZA, 06622220, SP, 6601, Brasil";1
"35325386";"0001";"96";"1";"MAXI AQUICULTURA";"02";"20191028";"00";"";"";"20191028";"0322101";"0311601,0312401,0321301,0321302,0321304,0321399,0322102,0322104,0322199,1020101,1020102,4623109,4634603";"SITIO";"CAMINHO DAS AGUAS";"100";"      ZONA RURAL";"DOM BOSCO";"62870000";"CE";"1493";"85";"97711743";"";"";"";"";"BOX115.G@GMAIL.COM";"";"";"SITIO, CAMINHO DAS AGUAS, 100, ZONA RURAL, DOM BOSCO, 62870000, CE, 1493, Brasil";1
"35382273";"0001";"22";"1";"";"02";"20191101";"00";"";"";"20191101";"0322101";"0151201";"SITIO";"BOM JESUS";"S/N";"";"ZONA RURAL";"15410000";"SP";"6287";"17";"91475746";"17";"35631768";"17";"35631743";"CONTABILCAJOBI@HOTMAIL.COM";"";"";"SITIO, BOM JESUS, S/N, ZONA RURAL, 15410000, SP, 6287, Brasil";1
"34448420";"0004";"08";"2";"";"02";"20191106";"00";"";"";"20191106";"0322101";"0154700,0151201";"ESTANCIA";"RANCHO ALEGRE";"SN";"";"VENTANIA";"17180000";"SP";"6483";"14";"32941560";"";"";"";"";"";"";"";"ESTANCIA, RANCHO ALEGRE, SN, VENTANIA, 17180000, SP, 6483, Brasil";1
"35865191";"0001";"39";"1";"CULTIVE";"02";"20191230";"00";"";"";"20191230";"0321305";"0322107,4611700";"RUA";"CAMINHO DE TIBAU DO SUL";"182";"SALA  01";"CAJUPIRANGA";"59156340";"RN";"1779";"84";"99327812";"";"";"";"";"RAFAELLIANO@HOTMAIL.COM";"";"";"RUA, CAMINHO DE TIBAU DO SUL, 182, SALA  01, CAJUPIRANGA, 59156340, RN, 1779, Brasil";1
"30148156";"0001";"85";"1";"";"02";"20180409";"00";"";"";"20180409";"0322101";"";"ESTRADA VICINAL";"FAZENDA LAGOINHA - CHACARA ASPIPER";"S/N";"";"BARREIRO";"19470000";"SP";"6927";"18";"97791609";"";"";"";"";"";"";"";"ESTRADA VICINAL, FAZENDA LAGOINHA - CHACARA ASPIPER, S/N, BARREIRO, 19470000, SP, 6927, Brasil";1
"36061177";"0001";"45";"1";"";"02";"20200120";"00";"";"";"20200120";"0322101";"0322102,0155503,0155501";"AVENIDA";"PARANAPANEMA";"47";"";"ZONA RURAL";"19273000";"SP";"7265";"18";"32845066";"";"";"";"";"SKOLIBRI@HOTMAIL.COM";"";"";"AVENIDA, PARANAPANEMA, 47, ZONA RURAL, 19273000, SP, 7265, Brasil";1
"36326230";"0001";"92";"1";"";"02";"20200211";"00";"";"";"20200211";"0322101";"0312401";"ESTRADA";"MUNICIPAL TRABIJU A RIBERAO BONITO KM 2,5 - ENTRADA ESQUERDA";"SN";"";"RURAL";"14935000";"SP";"0826";"16";"97873240";"";"";"";"";"ZEGCONTI@GMAIL.COM";"";"";"ESTRADA, MUNICIPAL TRABIJU A RIBERAO BONITO KM 2,5 - ENTRADA ESQUERDA, SN, RURAL, 14935000, SP, 0826, Brasil";1
"09627242";"0002";"65";"2";"";"02";"20200212";"00";"";"";"20200212";"0312401";"";"AREA";"RURAL";"SN";"";"AREA RURAL DE SANTA MARIA DA SERRA";"17379899";"SP";"7041";"19";"98868900";"";"";"";"";"ORGSTRIPOLI@UOL.COM.BR";"";"";"AREA, RURAL, SN, AREA RURAL DE SANTA MARIA DA SERRA, 17379899, SP, 7041, Brasil";1
"36437145";"0001";"00";"1";"";"02";"20200219";"00";"";"";"20200219";"0312401";"0133402,0154700";"SITIO";"SAO PEDRO";"S/N";"";"ZONA RURAL";"14140000";"SP";"6363";"16";"93972289";"";"";"";"";"JROBERTO@HOTMAIL.COM";"";"";"SITIO, SAO PEDRO, S/N, ZONA RURAL, 14140000, SP, 6363, Brasil";1
"36452135";"0001";"35";"1";"APBVAP";"02";"20200214";"00";"";"";"20200214";"0322101";"4120400,4211101,4221902,4722902,6424704,7731400";"RUA";"SANTA CRUZ";"160";"";"CENTRO";"65380000";"MA";"0955";"98";"91053771";"";"";"";"";"";"";"";"RUA, SANTA CRUZ, 160, CENTRO, 65380000, MA, 0955, Brasil";1
"36471637";"0001";"03";"1";"";"02";"20200226";"00";"";"";"20200226";"0322101";"0121101";"RODOVIA";"MIGUEL JUBRAN";"S/N";"";"CDA 3";"19805000";"SP";"6179";"18";"33236269";"18";"33236270";"18";"33236270";"FURLANALINCE@GMAIL.COM";"";"";"RODOVIA, MIGUEL JUBRAN, S/N, CDA 3, 19805000, SP, 6179, Brasil";1
"36609842";"0001";"92";"1";"";"02";"20200309";"00";"";"";"20200309";"0322101";"0121101,0155505,0155504";"ESTRADA";"PINDAUBA/ GUARAU";"SN";"";"PINDAUBA";"11940000";"SP";"6593";"13";"97626464";"";"";"";"";"AQPMANA@GMAIL.COM";"";"";"ESTRADA, PINDAUBA/ GUARAU, SN, PINDAUBA, 11940000, SP, 6593, Brasil";1
"36637001";"0001";"99";"1";"";"02";"20200311";"00";"";"";"20200311";"0312401";"";"RUA";"OLIVIO LAINE";"484";"";"CENTRO";"15750000";"SP";"7015";"17";"36331139";"";"";"17";"36331139";"ESC.BATISTA@TERRA.COM.BR";"";"";"RUA, OLIVIO LAINE, 484, CENTRO, 15750000, SP, 7015, Brasil";1
"36640453";"0001";"20";"1";"";"02";"20200311";"00";"";"";"20200311";"0312401";"";"AVENIDA";"JOSE BONIFACIO";"695";"CASA";"CENTRO";"19840000";"SP";"6677";"18";"97459717";"18";"32817303";"18";"32817303";"COLONIAZ24@YAHOO.COM.BR";"";"";"AVENIDA, JOSE BONIFACIO, 695, CASA, CENTRO, 19840000, SP, 6677, Brasil";1
"36713802";"0001";"96";"1";"";"02";"20200318";"00";"";"";"20200318";"0312401";"";"RUA";"JOSE MARIA LOPES";"195";"";"C.H.ALVARO CAMPOY";"17700000";"SP";"6793";"18";"91858191";"";"";"";"";"";"";"";"RUA, JOSE MARIA LOPES, 195, C.H.ALVARO CAMPOY, 17700000, SP, 6793, Brasil";1
"36732277";"0001";"56";"1";"";"02";"20200220";"00";"";"";"20200220";"0322101";"0121101";"ESTRADA";"MUNICIPAL DA GUARDINHA";"S/N";"";"GUARDINHA";"18282899";"SP";"7181";"14";"97756251";"";"";"";"";"AEJC@UOL.COM.BR";"";"";"ESTRADA, MUNICIPAL DA GUARDINHA, S/N, GUARDINHA, 18282899, SP, 7181, Brasil";1
"36761209";"0001";"15";"1";"";"02";"20200324";"00";"";"";"20200324";"0311601";"0312401,0311602,0312402";"RUA";"VILA NOVA";"1282";"";"VILA NOVA";"11920000";"SP";"6507";"13";"97153806";"13";"38414870";"13";"38414661";"CP.VEIGAMIRANDA@GMAIL.COM";"";"";"RUA, VILA NOVA, 1282, VILA NOVA, 11920000, SP, 6507, Brasil";1
"36773156";"0001";"52";"1";"PISCICULTURA DA FAMILIA";"02";"20200326";"00";"";"";"20200326";"0322101";"4722902";"ESTRADA";"MATARAZZO";"S/N";"";"PISCICULTURA DA FAMILIA-RURAL";"86375000";"PR";"7613";"43";"91888704";"";"";"";"";"GLAUCIAMARINS52@GMAIL.COM";"";"";"ESTRADA, MATARAZZO, S/N, PISCICULTURA DA FAMILIA-RURAL, 86375000, PR, 7613, Brasil";1
"36965568";"0001";"94";"1";"";"02";"20200420";"00";"";"";"20200420";"0322101";"";"ESTRADA VELHA";"SANTA ISABEL";"S/N";"      ESTR DA MOROLOGIA         KM 3";"JARDIM ARACY";"08770610";"SP";"6713";"11";"88452603";"";"";"";"";"ODIMECC@YAHOO.COM.BR";"";"";"ESTRADA VELHA, SANTA ISABEL, S/N, ESTR DA MOROLOGIA         KM 3, JARDIM ARACY, 08770610, SP, 6713, Brasil";1
"01959740";"0007";"08";"2";"";"02";"20200430";"00";"";"";"20200430";"0322101";"";"ESTRADA";"MUNICIPAL ALTEROSA / BARRANCO ALTO";"SN";"";"ZONA RURAL";"37138899";"MG";"4031";"43";"30201556";"";"";"";"";"MODELOCONTATO@HOTMAIL.COM";"";"";"ESTRADA, MUNICIPAL ALTEROSA / BARRANCO ALTO, SN, ZONA RURAL, 37138899, MG, 4031, Brasil";1
"37208825";"0001";"06";"1";"";"02";"20200522";"00";"";"";"20200522";"0312401";"";"RUA";"RUA DO BOSQUE";"3426";"";"CINTURAO VERDE";"19274000";"SP";"7265";"18";"81442933";"18";"81181400";"";"";"ESCRITORIOMARTINS.PRIMAVERA@GMAIL.COM";"";"";"RUA, RUA DO BOSQUE, 3426, CINTURAO VERDE, 19274000, SP, 7265, Brasil";1
"37247307";"0001";"00";"1";"";"02";"20200508";"00";"";"";"20200508";"0322101";"";"SITIO";"SAO PEDRO";"S/N";"      ZONA RURAL";"CORREGO COMPRIDO";"15760000";"SP";"7217";"17";"97854822";"";"";"";"";"";"";"";"SITIO, SAO PEDRO, S/N, ZONA RURAL, CORREGO COMPRIDO, 15760000, SP, 7217, Brasil";1
"37288463";"0001";"00";"1";"";"02";"20200601";"00";"";"";"20200601";"0322101";"0155505,0121101";"CHACARA";"NEVADA";"S/N";"CASA";"ORATORIO";"13960000";"SP";"7143";"11";"92724160";"11";"95354673";"";"";"";"";"";"CHACARA, NEVADA, S/N, CASA, ORATORIO, 13960000, SP, 7143, Brasil";1
"34536777";"0001";"97";"1";"AGROPECUARIA ELDORADO";"02";"20190814";"00";"";"";"20190814";"0322101";"0111301,0115600,0155501,0155502,0155505,0723501,0723502,0810006,0810007,0899101,1066000,4622200,4623109,4623199,4633802,4689301,4729699,4929999,4930202,5011401,5091201,8211300,9319199";"RAMAL";"DO BAIXO RIO";"KM 04";"";"ZONA RURAL";"69117000";"AM";"9843";"92";"99669315";"";"";"";"";"AGROELDORADO001@GMAIL.COM";"";"";"RAMAL, DO BAIXO RIO, KM 04, ZONA RURAL, 69117000, AM, 9843, Brasil";1
"37321920";"0001";"11";"1";"CHACARA RCS";"02";"20200604";"00";"";"";"20200604";"0322101";"0155501";"RODOVIA";"PA 150";"38";"LOTE  VICINAL JOAO VAZ 38";"CENTRO";"68585000";"PA";"0056";"94";"33211237";"";"";"";"";"CONTABILIDADESAESOUSA@GMAIL.COM";"";"";"RODOVIA, PA 150, 38, LOTE  VICINAL JOAO VAZ 38, CENTRO, 68585000, PA, 0056, Brasil";1
"37324961";"0001";"61";"1";"";"02";"20200604";"00";"";"";"20200604";"0322101";"0111302,0115600,0121101,0151201,0322104,0139399";"SITIO";"BOA VISTA";"S/N";"";"BOA VISTA";"12940970";"SP";"6181";"11";"92804364";"";"";"";"";"";"";"";"SITIO, BOA VISTA, S/N, BOA VISTA, 12940970, SP, 6181, Brasil";1
"37382354";"0001";"58";"1";"";"02";"20200608";"00";"";"";"20200608";"0311601";"0311604";"AVENIDA";"WASHINGTON LUIS";"207";"";"VILA MATHIAS";"11050201";"SP";"7071";"13";"91703939";"13";"32255256";"";"";"LENILUIZ@TERRA.COM.BR";"";"";"AVENIDA, WASHINGTON LUIS, 207, VILA MATHIAS, 11050201, SP, 7071, Brasil";1
"37422882";"0001";"93";"1";"TFC";"02";"20200616";"00";"";"";"20200616";"0321301";"";"AVENIDA";"SOARES LOPES";"1550";"";"CIDADE NOVA";"45652065";"BA";"3573";"73";"32237002";"";"";"";"";"PRISCILA.OTTONI@TFC.FISH";"";"";"AVENIDA, SOARES LOPES, 1550, CIDADE NOVA, 45652065, BA, 3573, Brasil";1
"37580341";"0001";"93";"1";"";"02";"20200701";"00";"";"";"20200701";"0322101";"4641901,4645101,4649401,4651601,4664800,4665600,4689302,4693100,7739003,9329804";"RUA";"PREFEITO ANTONIO XAVIER DE OLIVEIRA";"80";"SALA  01";"JD IPIRANGA";"11910000";"SP";"7137";"13";"97130724";"";"";"";"";"ARRUDADISTRIBUIDORA@OUTLOOK.COM";"";"";"RUA, PREFEITO ANTONIO XAVIER DE OLIVEIRA, 80, SALA  01, JD IPIRANGA, 11910000, SP, 7137, Brasil";1
