CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"26148002";"0001";"16";"1";"PESQUEIRO E PISCICULTURA SANTA CLARA";"02";"20160912";"00";"";"";"20160912";"0322101";"5611201,4722902,4634603,9319199,9609299,5510801";"SITIO";"SITIO";"S/N";"      CERT 0480/16";"TOLEDINHO";"13450970";"SP";"7017";"19";"97471145";"19";"96172016";"";"";"ADM@PESQUEIROSANTACLARA.COM.BR";"";"";"SITIO, SITIO, S/N, CERT 0480/16, TOLEDINHO, 13450970, SP, 7017, Brasil";1
"26695803";"0001";"00";"1";"";"02";"20161027";"00";"";"";"20161027";"0312401";"0312402";"RUA";"ANTONIO BARBOSA DA SILVA";"150";"";"CJ HAB BARB I";"16350000";"SP";"6199";"18";"36551250";"";"";"";"";"ESCRITORIOCAMELO@GMAIL.COM";"";"";"RUA, ANTONIO BARBOSA DA SILVA, 150, CJ HAB BARB I, 16350000, SP, 6199, Brasil";1
"26713213";"0001";"54";"1";"";"02";"20161214";"00";"";"";"20161214";"0322101";"";"ESTANCIA";"CANAA";"S/N";"";"DAS CAMPINAS";"18300999";"SP";"6305";"15";"35422312";"15";"35421268";"15";"35421268";"DEBORAHGLOBO@HOTMAIL.COM";"";"";"ESTANCIA, CANAA, S/N, DAS CAMPINAS, 18300999, SP, 6305, Brasil";1
"26713700";"0001";"17";"1";"";"02";"20161214";"00";"";"";"20161214";"0322101";"0121101,0119999,0153902,0133499";"FAZENDA";"MARINGA";"S/N";"";"ZONA RURAL";"14240000";"SP";"6289";"19";"92159217";"";"";"";"";"";"";"";"FAZENDA, MARINGA, S/N, ZONA RURAL, 14240000, SP, 6289, Brasil";1
"26798517";"0001";"61";"1";"";"02";"20161123";"00";"";"";"20161123";"0312401";"";"RUA";"JARDIM DE ALA";"34";"LOTE  34                  QUADRAP";"RESIDENCIAL ITAPOA";"16130000";"SP";"2939";"18";"96607710";"";"";"";"";"";"";"";"RUA, JARDIM DE ALA, 34, LOTE  34                  QUADRAP, RESIDENCIAL ITAPOA, 16130000, SP, 2939, Brasil";1
"26937220";"0001";"30";"1";"ECOFISH, ECOVEGETABLE E ECOSHRIMP";"02";"20240725";"00";"";"";"20170124";"0322101";"0322102,0121101,4634603";"SITIO";"SAO SEBASTIAO";"S/N";"";"PECEM";"62670000";"CE";"1549";"85";"92203282";"";"";"";"";"";"";"";"SITIO, SAO SEBASTIAO, S/N, PECEM, 62670000, CE, 1549, Brasil";1
"26995776";"0001";"82";"1";"";"02";"20170131";"00";"";"";"20170131";"0322101";"1020102,4634603,4722902,4930202";"RODOVIA";"ARMINDO PILHALARMI - SENTIDO SANTA ALBERTINA A PRAINHA MUNIC";"S/N";"";"CORREGO DO CAVALO";"15753899";"SP";"7015";"17";"96138772";"";"";"";"";"ESACONTABIL@UOL.COM.BR";"";"";"RODOVIA, ARMINDO PILHALARMI - SENTIDO SANTA ALBERTINA A PRAINHA MUNIC, S/N, CORREGO DO CAVALO, 15753899, SP, 7015, Brasil";1
"27048264";"0001";"71";"1";"";"02";"20161208";"00";"";"";"20161208";"0312401";"0311601,0312402,0311602";"RUA";"DESPRAIADO";"193";"FUNDOS";"ROCIO";"11920000";"SP";"6507";"13";"96712767";"13";"38415625";"13";"38415625";"EMOCONTABILIDADE@HOTMAIL.COM";"";"";"RUA, DESPRAIADO, 193, FUNDOS, ROCIO, 11920000, SP, 6507, Brasil";1
"27168052";"0001";"28";"1";"";"02";"20170215";"00";"";"";"20170215";"0311601";"0312401,0311602,0312402";"RUA";"MARLENE MARTINS DE MATOS";"805";"";"CHACARA PATRICIA";"11920000";"SP";"6507";"13";"97740261";"13";"38412548";"13";"38415625";"EMOCONTABILIDADE@HOTMAIL.COM";"";"";"RUA, MARLENE MARTINS DE MATOS, 805, CHACARA PATRICIA, 11920000, SP, 6507, Brasil";1
"27239403";"0001";"44";"1";"";"02";"20170303";"00";"";"";"20170303";"0312401";"";"RODOVIA";"FARIA LIMA KM 455 A DIREITA A 1 KM A PROPRIEDADE";"SN";"QUIOSQ";"ZONA RURAL";"14795000";"SP";"6343";"17";"33351717";"";"";"";"";"ESCUNIAOPLANURA@BOL.COM.BR";"";"";"RODOVIA, FARIA LIMA KM 455 A DIREITA A 1 KM A PROPRIEDADE, SN, QUIOSQ, ZONA RURAL, 14795000, SP, 6343, Brasil";1
"27282413";"0001";"62";"1";"";"02";"20170306";"00";"";"";"20170306";"0312401";"";"ILHA";"DEGREDO, LIN SPIRONELLI";"1403";"";"RURAL";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"ILHA, DEGREDO, LIN SPIRONELLI, 1403, RURAL, 19273000, SP, 7265, Brasil";1
"27532953";"0001";"57";"1";"";"02";"20170301";"00";"";"";"20170301";"0312401";"";"SITIO";"CLEMENTINA DE JESUS";"SN";"";"SANTO ANTONIO DOS DESEJOS";"18480000";"SP";"6557";"15";"35651183";"";"";"15";"35651185";"VALENTELOPES@UOL.COM.BR";"";"";"SITIO, CLEMENTINA DE JESUS, SN, SANTO ANTONIO DOS DESEJOS, 18480000, SP, 6557, Brasil";1
"27620858";"0001";"05";"1";"";"02";"20170427";"00";"";"";"20170427";"0312401";"";"AVENIDA";"JOAO MOELLERS";"736";"CASA";"CENTRO";"17930000";"SP";"7203";"18";"38511248";"18";"38512406";"18";"38512115";"SAOPAULO@ABCREDE.COM.BR";"";"";"AVENIDA, JOAO MOELLERS, 736, CASA, CENTRO, 17930000, SP, 7203, Brasil";1
"27638385";"0001";"73";"1";"";"02";"20170420";"00";"";"";"20170420";"0322199";"0121101,0119999,0133499,0142300";"AVENIDA";"MAESTRO MOACIR SERRA";"135";"";"CANTO DO MORRO";"11920000";"SP";"6507";"13";"96499335";"";"";"";"";"AARSJ@HOTMAIL.COM";"";"";"AVENIDA, MAESTRO MOACIR SERRA, 135, CANTO DO MORRO, 11920000, SP, 6507, Brasil";1
"27959556";"0001";"66";"1";"COOP-ITABAPOANA";"02";"20170608";"00";"";"";"20170608";"0311601";"0151201,0151202,0322101,0119901,0119902,0111301,0119903,0119904,0119905,0119906,0119908,0119907,0111302,0119909,0312401";"RUA";"AMELIA BUECHEM";"58";"";"CENTRO";"28230000";"RJ";"0782";"22";"97148453";"";"";"";"";"COOPITABAPOANA2017@YAHOO.COM.BR";"";"";"RUA, AMELIA BUECHEM, 58, CENTRO, 28230000, RJ, 0782, Brasil";1
"28072826";"0001";"85";"1";"";"02";"20170629";"00";"";"";"20170629";"0322101";"0210101,0121101,0151201";"CHACARA";"SANTA LUCIA";"S/N";"TERREO";"ALEGRE";"13870970";"SP";"7083";"19";"36343434";"";"";"";"";"";"";"";"CHACARA, SANTA LUCIA, S/N, TERREO, ALEGRE, 13870970, SP, 7083, Brasil";1
"28077514";"0001";"64";"1";"";"02";"20170101";"00";"";"";"20170101";"0312401";"0322101";"AVENIDA";"PAULISTA";"1684";"FUNDOS";"CENTRO";"17990000";"SP";"6829";"18";"38711419";"";"";"";"";"ESCRITORIONETANIAS@HOTMAIL.COM";"";"";"AVENIDA, PAULISTA, 1684, FUNDOS, CENTRO, 17990000, SP, 6829, Brasil";1
"28158726";"0001";"76";"1";"";"02";"20170711";"00";"";"";"20170711";"0322101";"0121101";"ESTRADA";"VICINAL DE MARAPOAMA A ITAJOBI";"SN";"KM    1";"AROEIRA";"15845000";"SP";"2977";"17";"96039542";"";"";"";"";"SAMUEL.FRANCHI@GMAIL.COM";"";"";"ESTRADA, VICINAL DE MARAPOAMA A ITAJOBI, SN, KM    1, AROEIRA, 15845000, SP, 2977, Brasil";1
"28323763";"0001";"92";"1";"";"02";"20170802";"00";"";"";"20170802";"0322101";"0312401,0312404,0322107,4722902";"DISTRITO";"AURORA DO IGUACU";"SN";"";"LINHA NAVEGANTES";"85877000";"PR";"7889";"45";"99162745";"";"";"";"";"";"";"";"DISTRITO, AURORA DO IGUACU, SN, LINHA NAVEGANTES, 85877000, PR, 7889, Brasil";1
"28469868";"0001";"54";"1";"";"02";"20170710";"00";"";"";"20170710";"0312401";"";"RUA";"OSVALDO CIFUENTES REPAS";"286";"";"PARQUE SANTA GUILHERMINA";"16603038";"SP";"6879";"14";"35845382";"";"";"";"";"";"";"";"RUA, OSVALDO CIFUENTES REPAS, 286, PARQUE SANTA GUILHERMINA, 16603038, SP, 6879, Brasil";1
"28472279";"0001";"25";"1";"PSICULTURA RACOES E VARIEDADES";"02";"20170822";"00";"";"";"20170822";"0322101";"0153901,4724500,4789004,4789099";"RUA";"DA ENTRADA";"98A";"";"DISTRITO QUIXABA";"48620000";"BA";"3527";"75";"91105470";"";"";"";"";"PSICULTURASANTACRUZ@GMAIL.COM";"";"";"RUA, DA ENTRADA, 98A, DISTRITO QUIXABA, 48620000, BA, 3527, Brasil";1
"28498711";"0001";"57";"1";"";"02";"20170818";"00";"";"";"20170818";"0322101";"";"ESTANCIA";"ESPERANCA";"S/N";"ANEXO ZONA RURAL";"CUIDADO";"19600000";"SP";"6945";"18";"96110583";"18";"32658259";"18";"32651447";"ESCRITORIORURALFABIO@HOTMAIL.COM";"";"";"ESTANCIA, ESPERANCA, S/N, ANEXO ZONA RURAL, CUIDADO, 19600000, SP, 6945, Brasil";1
"28618115";"0001";"63";"1";"";"02";"20170911";"00";"";"";"20170911";"0312401";"";"PATIO";"DA FEPASA I";"1666";"";"JARDIM AUREA";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"PATIO, DA FEPASA I, 1666, JARDIM AUREA, 19273000, SP, 7265, Brasil";1
"28640907";"0001";"34";"1";"";"02";"20170830";"00";"";"";"20170830";"0311601";"0311602";"RUA";"JOSE BERNARDES";"426";"      FUNDOS";"CARIJO";"11990000";"SP";"6299";"11";"47488387";"13";"81413874";"13";"38511278";"DOMPEDROJR01@GMAIL.COM";"";"";"RUA, JOSE BERNARDES, 426, FUNDOS, CARIJO, 11990000, SP, 6299, Brasil";1
"28662570";"0001";"66";"1";"";"02";"20170914";"00";"";"";"20170914";"0312401";"";"ESTRADA";"DO CAMPINHO";"390";"";"68";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"ESTRADA, DO CAMPINHO, 390, 68, 19273000, SP, 7265, Brasil";1
"28743792";"0001";"03";"1";"";"02";"20170821";"00";"";"";"20170821";"0312401";"";"VIA DE ACESSO";"LIN PORTO INDEPENDENCIA,";"371";"      NADA CONSTA";"PORTO INDEPENDENCIA";"16920000";"SP";"6321";"67";"99957437";"18";"37411138";"18";"37412085";"ESCCAST@YAHOO.COM.BR";"";"";"VIA DE ACESSO, LIN PORTO INDEPENDENCIA,, 371, NADA CONSTA, PORTO INDEPENDENCIA, 16920000, SP, 6321, Brasil";1
"28794769";"0001";"48";"1";"";"02";"20170801";"00";"";"";"20170801";"0312401";"";"RUA";"BENJAMIN CONSTANT";"898";"";"VILA SAO PAULO";"19920160";"SP";"7009";"14";"96515693";"14";"33781188";"14";"33781188";"";"";"";"RUA, BENJAMIN CONSTANT, 898, VILA SAO PAULO, 19920160, SP, 7009, Brasil";1
"28930793";"0001";"67";"1";"";"02";"20171013";"00";"";"";"20171013";"0312401";"";"RUA";"AFONSO PENA";"1074";"";"VILA MENDONCA";"16015040";"SP";"6155";"18";"96563164";"";"";"";"";"";"";"";"RUA, AFONSO PENA, 1074, VILA MENDONCA, 16015040, SP, 6155, Brasil";1
"28968333";"0001";"28";"1";"";"02";"20171030";"00";"";"";"20171030";"0322101";"";"RODOVIA";"SP 332";"1553";"";"CONCEICAO";"13165000";"SP";"2949";"19";"96472361";"";"";"";"";"";"";"";"RODOVIA, SP 332, 1553, CONCEICAO, 13165000, SP, 2949, Brasil";1
"29014820";"0001";"14";"1";"";"02";"20171107";"00";"";"";"20171107";"0322101";"";"ESTANCIA";"NOSSA SENHORA DE FATIMA";"SN";"";"CORREGO DO SAPE";"15785000";"SP";"7023";"17";"36314744";"17";"36315628";"17";"36314744";"ESCRITORIOVISAO@TERRA.COM.BR";"";"";"ESTANCIA, NOSSA SENHORA DE FATIMA, SN, CORREGO DO SAPE, 15785000, SP, 7023, Brasil";1
"20783870";"0002";"72";"2";"";"02";"20171129";"00";"";"";"20171129";"0322101";"0312401";"SITIO";"DOS PEIXES";"SN";"";"ZONA RURAL";"14230000";"SP";"7129";"16";"39512020";"";"";"";"";"LYAMADA@YAMADACONTABILIDADE.COM.BR";"";"";"SITIO, DOS PEIXES, SN, ZONA RURAL, 14230000, SP, 7129, Brasil";1
"29311363";"0001";"20";"1";"";"02";"20171221";"00";"";"";"20171221";"0322101";"";"ESTRADA";"CACONDE AO BAIRRO CIDREIRA";"SN";"      SITIO SAO FRANCISCO";"CIDREIRA";"13770000";"SP";"6275";"19";"36621920";"";"";"";"";"ESCRITORIOTOTI@GMAIL.COM";"";"";"ESTRADA, CACONDE AO BAIRRO CIDREIRA, SN, SITIO SAO FRANCISCO, CIDREIRA, 13770000, SP, 6275, Brasil";1
"29490159";"0001";"13";"1";"";"02";"20180116";"00";"";"";"20180116";"0312401";"0311601";"RUA";"ADAO APARECIDO DEMORI";"101";"";"MARIA LOPES BIASOTTO";"14955000";"SP";"6247";"16";"97901387";"16";"32662718";"16";"32662718";"ESCMARTINI@HOTMAIL.COM";"";"";"RUA, ADAO APARECIDO DEMORI, 101, MARIA LOPES BIASOTTO, 14955000, SP, 6247, Brasil";1
"29574257";"0001";"39";"1";"";"02";"20180102";"00";"";"";"20180102";"0312401";"";"RODOVIA";"ELIEZER MONTENEGRO MAGALHAES";"KM 59";"      PONTE PIO PRADO";"PARQUE INDUSTRIAL DE GRANDES RESIDUOS";"16080603";"SP";"6155";"18";"98251616";"18";"97470905";"";"";"SITRAARACATUBA@TERRA.COM.BR";"";"";"RODOVIA, ELIEZER MONTENEGRO MAGALHAES, KM 59, PONTE PIO PRADO, PARQUE INDUSTRIAL DE GRANDES RESIDUOS, 16080603, SP, 6155, Brasil";1
"29913287";"0001";"22";"1";"";"02";"20180312";"00";"";"";"20180312";"0312401";"";"RUA";"APARECIDO GONCALVES";"203";"";"CENTRO";"15105000";"SP";"6917";"17";"91462824";"17";"32491686";"17";"32491686";"UGAESRITORIORURAL@TERRA.COM.BR";"";"";"RUA, APARECIDO GONCALVES, 203, CENTRO, 15105000, SP, 6917, Brasil";1
"30091515";"0001";"05";"1";"";"02";"20180403";"00";"";"";"20180403";"0312401";"";"RUA";"SAO PAULO";"1030";"";"IATE CLUBE URUBUPUNGA";"16920000";"SP";"6321";"67";"81628480";"";"";"";"";"";"";"";"RUA, SAO PAULO, 1030, IATE CLUBE URUBUPUNGA, 16920000, SP, 6321, Brasil";1
"30211154";"0001";"93";"1";"";"02";"20180416";"00";"";"";"20180416";"0312401";"";"RUA";"D";"432";"";"VILA FERREIRA";"19275000";"SP";"7255";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"RUA, D, 432, VILA FERREIRA, 19275000, SP, 7255, Brasil";1
"30353324";"0001";"74";"1";"";"02";"20180502";"00";"";"";"20180502";"0322101";"";"FAZENDA";"CASA BRANCA";"S/N";"";"AGUA DA FARTURA";"19970000";"SP";"6807";"18";"33511099";"";"";"18";"33511099";"FISCAL@SINDICATORURALDEPALMITAL.ORG.BR";"";"";"FAZENDA, CASA BRANCA, S/N, AGUA DA FARTURA, 19970000, SP, 6807, Brasil";1
"30354903";"0001";"31";"1";"";"02";"20180430";"00";"";"";"20180430";"0312401";"0133499";"RODOVIA";"ENGENHEIRO CANDIDO DO REGO CHAVES";"KM.62";"      PESQUEIRO KOBAYASHI";"BARROSO";"08751001";"SP";"6713";"11";"47240489";"11";"98282620";"";"";"ANGELAKOBAYASHI@HOTMAIL.COM";"";"";"RODOVIA, ENGENHEIRO CANDIDO DO REGO CHAVES, KM.62, PESQUEIRO KOBAYASHI, BARROSO, 08751001, SP, 6713, Brasil";1
"30445188";"0001";"42";"1";"";"02";"20180514";"00";"";"";"20180514";"0311601";"0312401,0311602,0312402";"RUA";"ITIMIRIM";"185";"";"ROCIO";"11920000";"SP";"6507";"13";"97658078";"13";"38414661";"13";"38414661";"CP.VEIGAMIRANDA@GMAIL.COM";"";"";"RUA, ITIMIRIM, 185, ROCIO, 11920000, SP, 6507, Brasil";1
"30476181";"0001";"98";"1";"";"02";"20180516";"00";"";"";"20180516";"0322101";"";"RUA";"C";"4";"";"ARARA III";"15748000";"SP";"2983";"67";"81494626";"";"";"";"";"JLLUIS2014@HOTMAIL.COM";"";"";"RUA, C, 4, ARARA III, 15748000, SP, 2983, Brasil";1
"08760330";"0002";"78";"2";"";"02";"20180522";"00";"";"";"20180522";"0322101";"";"RUA";"ESTRADA DO ITUAU";"161";"";"ATUAU";"13320970";"SP";"7005";"19";"38253838";"";"";"";"";"ELAINE@MEGASTEELMAQUINAS.COM.BR";"";"";"RUA, ESTRADA DO ITUAU, 161, ATUAU, 13320970, SP, 7005, Brasil";1
"30659878";"0001";"02";"1";"";"02";"20180607";"00";"";"";"20180607";"0322101";"0151201,0121101";"ESTRADA";"VICINAL DO BAIRRO DO ORATORIO";"S/N";"SALA  SITIO SAO JORGE";"ORATORIO";"13960000";"SP";"7143";"19";"38954484";"";"";"";"";"";"";"";"ESTRADA, VICINAL DO BAIRRO DO ORATORIO, S/N, SALA  SITIO SAO JORGE, ORATORIO, 13960000, SP, 7143, Brasil";1
"30700737";"0001";"88";"1";"";"02";"20180613";"00";"";"";"20180613";"0322101";"0155501";"SITIO";"LAGO AZUL";"SN";"KM    4";"ESTIVA DO CAMPESTRE";"12990000";"SP";"6837";"11";"40326468";"11";"97780404";"11";"40327092";"CONTABIL.RAMOS@HOTMAIL.COM";"";"";"SITIO, LAGO AZUL, SN, KM    4, ESTIVA DO CAMPESTRE, 12990000, SP, 6837, Brasil";1
"30789383";"0001";"90";"1";"COOPERMATH";"02";"20180626";"00";"";"";"20180626";"0322101";"0111301,0119905,0119906,0121101,0154700,0312401,0312404,0322107,2093200,4632002,4632003,4693100,4712100,4722901,4722902,4724500";"RUA";"RAIMUNDO BEZERRA";"399";"";"CENTRO";"69983000";"AC";"0655";"68";"84213595";"";"";"";"";"";"";"";"RUA, RAIMUNDO BEZERRA, 399, CENTRO, 69983000, AC, 0655, Brasil";1
"30855139";"0001";"88";"1";"";"02";"20180704";"00";"";"";"20180704";"0312401";"";"RUA";"RURAL";"510";"CASA";"JARDIM LAGOA SAO PAULO";"19470000";"SP";"6927";"18";"32811437";"18";"32817303";"18";"32817303";"COLONIAZ24@YAHOO.COM.BR";"";"";"RUA, RURAL, 510, CASA, JARDIM LAGOA SAO PAULO, 19470000, SP, 6927, Brasil";1
"31040403";"0001";"98";"1";"";"02";"20180726";"00";"";"";"20180726";"0322101";"0151202";"NUCLEO";"GRAMINHA";"SN";"";"BAIRRO GRAMINHA";"13610970";"SP";"6635";"19";"98539229";"";"";"";"";"";"";"";"NUCLEO, GRAMINHA, SN, BAIRRO GRAMINHA, 13610970, SP, 6635, Brasil";1
"31096524";"0001";"51";"1";"";"02";"20180425";"00";"";"";"20180425";"0322101";"0312401";"SITIO";"PESQUEIRO BORGES";"S/N";"";"MACEDO";"18310000";"SP";"6453";"15";"35421698";"15";"97012230";"15";"35421698";"FALECOM@ORGUNIDA.COM.BR";"";"";"SITIO, PESQUEIRO BORGES, S/N, MACEDO, 18310000, SP, 6453, Brasil";1
"31123222";"0001";"25";"1";"";"02";"20180806";"00";"";"";"20180806";"0312401";"";"RUA";"ANDORINHAS";"60";"CASA";"JARDIM VITORIA REGIA";"19360000";"SP";"7055";"18";"32811437";"18";"32817303";"18";"32811437";"COLONIAZ24@YAHOO.COM.BR";"";"";"RUA, ANDORINHAS, 60, CASA, JARDIM VITORIA REGIA, 19360000, SP, 7055, Brasil";1
"31190610";"0001";"29";"1";"SANTA LUCIA AGRONEGOCIOS";"02";"20180813";"00";"";"";"20180813";"0322101";"0151201,0151202,0155501,0111302,0119905,0134200,0210101,0121101";"RODOVIA";"JOSE BUENO DE MIRANDA";"SN";"KM    04";"ESTIVA DO CAMPESTRE";"12990000";"SP";"6837";"11";"40326468";"11";"40327092";"";"";"CONTABIL.RAMOS@HOTMAIL.COM";"";"";"RODOVIA, JOSE BUENO DE MIRANDA, SN, KM    04, ESTIVA DO CAMPESTRE, 12990000, SP, 6837, Brasil";1
"31237917";"0001";"38";"1";"";"02";"20180815";"00";"";"";"20180815";"0322101";"0151201,0155501,0155505";"ESTRADA";"DAS OLIVEIRAS";"753";"";"OLIVEIRAS";"12400970";"SP";"6861";"12";"81269270";"";"";"";"";"FABIANO@FABIANOVANONE.COM.BR";"";"";"ESTRADA, DAS OLIVEIRAS, 753, OLIVEIRAS, 12400970, SP, 6861, Brasil";1
"29258015";"0001";"36";"1";"";"02";"20171206";"00";"";"";"20171206";"0322101";"0159801,0151202,0151201,0121101,0133499";"TRAVESSA";"6 MANOEL PINHEIRO";"123";"      LAGO DOURADO";"FREITAS BANGALAR";"12245970";"SP";"7099";"12";"97719161";"";"";"";"";"";"";"";"TRAVESSA, 6 MANOEL PINHEIRO, 123, LAGO DOURADO, FREITAS BANGALAR, 12245970, SP, 7099, Brasil";1
"31501221";"0001";"77";"1";"";"02";"20180913";"00";"";"";"20180913";"0322101";"0131800,0119906,0133402,0119999";"ACESSO";"AGUAS CLARAS 545";"545";"      CHACARA SAG C JESUS";"TURVO";"12249000";"SP";"7099";"12";"88560112";"";"";"";"";"";"";"";"ACESSO, AGUAS CLARAS 545, 545, CHACARA SAG C JESUS, TURVO, 12249000, SP, 7099, Brasil";1
"31650012";"0001";"95";"1";"";"02";"20181001";"00";"";"";"20181001";"0312401";"";"RUA";"JOAO DE ALMEIDA SILVA";"114";"";"CONJUNTO HABITACIONAL JOAO DOMINGOS NETTO";"19036158";"SP";"6929";"18";"39085218";"";"";"";"";"CONTATO@ESCRITORIOPREMIER.COM.BR";"";"";"RUA, JOAO DE ALMEIDA SILVA, 114, CONJUNTO HABITACIONAL JOAO DOMINGOS NETTO, 19036158, SP, 6929, Brasil";1
"31679102";"0001";"09";"1";"";"02";"20181003";"00";"";"";"20181003";"0322101";"0111302,0119905,0115600";"TRAVESSA";"ESTRADA ESPIRITO SANTO";"837";"";"CIDADE NOVA";"13330970";"SP";"6511";"19";"96569183";"19";"38946000";"";"";"FABIOTONIN3T@HOTMAIL.COM";"";"";"TRAVESSA, ESTRADA ESPIRITO SANTO, 837, CIDADE NOVA, 13330970, SP, 6511, Brasil";1
"31765842";"0001";"68";"1";"";"02";"20181015";"00";"";"";"20181015";"0311601";"0311602";"RUA";"PROFESSOR BESNARD";"11";"";"CENTRO";"11990000";"SP";"6299";"13";"30514009";"";"";"";"";"REGINABELEBELE@HOTMAIL.COM";"";"";"RUA, PROFESSOR BESNARD, 11, CENTRO, 11990000, SP, 6299, Brasil";1
"32125904";"0001";"30";"1";"";"02";"20181128";"00";"";"";"20181128";"0312401";"";"RUA";"ROMUALDO FERREIRA DA SILVA";"2421";"";"VILA URIAS DE PAULA";"15570000";"SP";"6315";"17";"34532278";"";"";"";"";"ESC.TUPI@HOTMAIL.COM";"";"";"RUA, ROMUALDO FERREIRA DA SILVA, 2421, VILA URIAS DE PAULA, 15570000, SP, 6315, Brasil";1
"32147938";"0001";"25";"1";"";"02";"20181130";"00";"";"";"20181130";"0322101";"";"SITIO";"TRES IRMAOS";"SN";"      ZONA RURAL";"COR.DO CAN CAN";"15780000";"SP";"7049";"17";"81883622";"";"";"";"";"";"";"";"SITIO, TRES IRMAOS, SN, ZONA RURAL, COR.DO CAN CAN, 15780000, SP, 7049, Brasil";1
"32628162";"0001";"65";"1";"";"02";"20190131";"00";"";"";"20190131";"0322101";"";"ESTRADA";"BAIRRO CORREGO DO CAVALO";"S/N";"CXPST S/N                       ESTANCIA CASTELO";"CORREGO DO CAVALO";"14910000";"SP";"7155";"16";"81835222";"16";"33852977";"16";"33852977";"AJCASTELO@HOTMAIL.COM";"";"";"ESTRADA, BAIRRO CORREGO DO CAVALO, S/N, CXPST S/N                       ESTANCIA CASTELO, CORREGO DO CAVALO, 14910000, SP, 7155, Brasil";1
"32767978";"0001";"70";"1";"";"02";"20190214";"00";"";"";"20190214";"0312401";"";"RUA";"DEPUTADO CUNHA BUENO";"1068";"";"CENTRO";"17800000";"SP";"6101";"18";"96179596";"";"";"";"";"GOMESMARCOS212@GMAIL.COM";"";"";"RUA, DEPUTADO CUNHA BUENO, 1068, CENTRO, 17800000, SP, 6101, Brasil";1
"32850925";"0001";"18";"1";"";"02";"20190221";"00";"";"";"20190221";"0312401";"";"AVENIDA";"MARECHAL DEODORO DA FONSECA";"260";"";"CENTRO";"19920013";"SP";"7009";"14";"33781188";"14";"98751204";"";"";"CONTABILSAOBENTO@HOTMAIL.COM";"";"";"AVENIDA, MARECHAL DEODORO DA FONSECA, 260, CENTRO, 19920013, SP, 7009, Brasil";1
"32992223";"0001";"79";"1";"";"02";"20190311";"00";"";"";"20190311";"0311601";"";"TRAVESSA";"DAS BAITACAS";"2";"CASA  01";"BOICUCANGA";"11618411";"SP";"7115";"12";"88436680";"";"";"";"";"TACIA_HURI@HOTMAIL.COM";"";"";"TRAVESSA, DAS BAITACAS, 2, CASA  01, BOICUCANGA, 11618411, SP, 7115, Brasil";1
"33006568";"0001";"79";"1";"";"02";"20190312";"00";"";"";"20190312";"0322101";"";"RODOVIA";"MARECHAL RONDON";"KM228";"      SITIO ANHUMAS";"CENTRO";"18603970";"SP";"6249";"14";"38821220";"14";"38156625";"14";"38156625";"ESCRITORIOEFISCONT@HOTMAIL.COM";"";"";"RODOVIA, MARECHAL RONDON, KM228, SITIO ANHUMAS, CENTRO, 18603970, SP, 6249, Brasil";1
"33031010";"0001";"43";"1";"";"02";"20190314";"00";"";"";"20190314";"0312401";"";"COLONIA";"DOS PESCADORES";"SN";"";"RURAL";"17370000";"SP";"7041";"19";"99750965";"";"";"";"";"";"";"";"COLONIA, DOS PESCADORES, SN, RURAL, 17370000, SP, 7041, Brasil";1
"33095716";"0001";"79";"1";"";"02";"20190320";"00";"";"";"20190320";"0322101";"0159802,0121101,0155501,0155503,0155505,0155502";"ESTRADA";"AGUAPEU E ESTRADA SERVIDAO";"SN";"";"AGUAPEU";"11740000";"SP";"6543";"13";"34222809";"13";"34276327";"13";"34276327";"UNIAO-CONTABIL@UOL.COM.BR";"";"";"ESTRADA, AGUAPEU E ESTRADA SERVIDAO, SN, AGUAPEU, 11740000, SP, 6543, Brasil";1
"11518184";"0003";"64";"2";"";"02";"20190321";"00";"";"";"20190321";"0322101";"";"SITIO";"AGUA DO TEIXEIRA";"RURAL";"      RURAL";"AGUA DO TEIXEIRA";"19814970";"SP";"6179";"18";"33225821";"18";"33225788";"18";"33225788";"SRASSIS@FEMANET.COM.BR";"";"";"SITIO, AGUA DO TEIXEIRA, RURAL, RURAL, AGUA DO TEIXEIRA, 19814970, SP, 6179, Brasil";1
