CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"54922960";"0001";"38";"1";"PSICULTURA LEITAO";"02";"20240429";"00";"";"";"20240429";"0322101";"0321305,0322107";"ESTRADA";"MUNICIPAL BIRIGUI A COROADOS";"S/N";"LOTE  SITIO SAO MANUEL II";"CAXIMBA";"16260000";"SP";"6351";"18";"96318056";"";"";"";"";"EMANUELLEPLF.ADV@GMAIL.COM";"";"";"ESTRADA, MUNICIPAL BIRIGUI A COROADOS, S/N, LOTE  SITIO SAO MANUEL II, CAXIMBA, 16260000, SP, 6351, Brasil";1
"53059377";"0001";"82";"1";"PISCICULTURA ESCALA FISH";"02";"20231130";"00";"";"";"20231130";"0322101";"4722902,4930201,4930202";"CHACARA";"10";"SN";"      REGIAO                    MORRO DA POVOACAO";"ZONA RURAL";"35628000";"MG";"4869";"37";"98325263";"";"";"";"";"CMBSILVA100@GMAIL.COM";"";"";"CHACARA, 10, SN, REGIAO                    MORRO DA POVOACAO, ZONA RURAL, 35628000, MG, 4869, Brasil";1
"55200880";"0001";"31";"1";"PSICULTURA FAZENDA ALECRIM LTDA";"02";"20240520";"00";"";"";"20240520";"0322101";"0312403,0321301,0321302,0322102,4634603,4722902";"FAZENDA";"ALECRIM";"SN";"";"ZONA RURAL";"44710000";"BA";"3911";"74";"84731129";"";"";"";"";"NILDO@LOGBR.NET";"";"";"FAZENDA, ALECRIM, SN, ZONA RURAL, 44710000, BA, 3911, Brasil";1
"55307226";"0001";"21";"1";"";"02";"20240528";"00";"";"";"20240528";"0312401";"";"MARGEM";"DO RIO PARANAPANEMA";"S/N";"";"ZONA RURAL";"19280000";"SP";"7187";"18";"96627872";"18";"32821228";"18";"32821228";"DESPACHANTE_UNIAO@YAHOO.COM.BR";"";"";"MARGEM, DO RIO PARANAPANEMA, S/N, ZONA RURAL, 19280000, SP, 7187, Brasil";1
"55407091";"0001";"76";"1";"";"02";"20240605";"00";"";"";"20240605";"0322101";"0322107,1020101,4634603";"ESTRADA";"RGF";"358";"LOTE  200 S.B.F. BRASIL B";"NUCLEO MANDAGUARI";"19570000";"SP";"6949";"11";"20998070";"";"";"";"";"SAC@JAWACONTABIL.COM.BR";"";"";"ESTRADA, RGF, 358, LOTE  200 S.B.F. BRASIL B, NUCLEO MANDAGUARI, 19570000, SP, 6949, Brasil";1
"55429177";"0001";"08";"1";"ARRUDA FISH";"02";"20240606";"00";"";"105";"20240606";"0322101";"0321301,0322105,0322107,4722902,7912100";"RUA";"RUA ITAPICURU";"SN";"QUADRA76                  LOTE  01                  SALA  B";"UMUARAMA";"77500000";"TO";"9559";"62";"82104000";"0000";"00000000";"";"";"ARRUDAAGRICOLA@GMAIL.COM";"";"";"RUA, RUA ITAPICURU, SN, QUADRA76                  LOTE  01                  SALA  B, UMUARAMA, 77500000, TO, 9559, Brasil";1
"55531333";"0001";"39";"1";"CAMINHO DAS AGUAS";"02";"20240614";"00";"";"";"20240614";"0322101";"9319199";"RODOVIA";"SP 215 KM 204";"S/N";"";"RURAL";"13590000";"SP";"6387";"16";"33451892";"16";"91598362";"";"";"JM.JUSTI@UOL.COM.BR";"";"";"RODOVIA, SP 215 KM 204, S/N, RURAL, 13590000, SP, 6387, Brasil";1
"55586860";"0001";"40";"1";"PAPLORD LTDA";"02";"20240619";"00";"";"105";"20240619";"0322101";"0322102,0322103,0322104";"RUA";"7 DE SETEMBRO";"9999";"";"POÇO CENTRAL";"45675000";"BA";"3347";"75";"98501371";"0000";"00000000";"";"";"IANEISNAIA.ADV@GMAIL.COM";"";"";"RUA, 7 DE SETEMBRO, 9999, POÇO CENTRAL, 45675000, BA, 3347, Brasil";1
"55908831";"0001";"58";"1";"ARTHA MARINE";"02";"20240712";"00";"";"";"20240712";"0321305";"0321301,0321302,0321303,7210000";"RUA";"RODRIGUES DE ALBUQUERQUE";"00212";"";"IRAJA";"21230220";"RJ";"6001";"21";"94612525";"";"";"";"";"ARTHA.CONSULTORIA@GMAIL.COM";"";"";"RUA, RODRIGUES DE ALBUQUERQUE, 00212, IRAJA, 21230220, RJ, 6001, Brasil";1
"55992878";"0001";"42";"1";"";"02";"20240718";"00";"";"105";"20240718";"0322101";"";"SITIO";"SITIO MACUCO LOTES 19-X-1, 19-X-8, 19-X-9, 19-W-1 E 19-W-2 R";"S/N";"LOTE  D/ LOTE E";"ZONA RURAL";"87890000";"PR";"7919";"44";"32183500";"0000";"00000000";"";"";"JURANDIR.LIMA@GTFOODS.COM.BR";"";"";"SITIO, SITIO MACUCO LOTES 19-X-1, 19-X-8, 19-X-9, 19-W-1 E 19-W-2 R, S/N, LOTE  D/ LOTE E, ZONA RURAL, 87890000, PR, 7919, Brasil";1
"52660444";"0002";"38";"2";"COMERCIO DE PRODUTOS ARK PESCADOS E CARNES";"02";"20240730";"00";"";"";"20240730";"0322101";"0322105,4634603,4722901";"RUA";"DOUTOR PEDRO ZIMMERMANN";"8450";"SALA  02";"ITOUPAVA CENTRAL";"89069000";"SC";"8047";"47";"96154911";"47";"91576112";"";"";"ARK.CARNES@OUTLOOK.COM";"";"";"RUA, DOUTOR PEDRO ZIMMERMANN, 8450, SALA  02, ITOUPAVA CENTRAL, 89069000, SC, 8047, Brasil";1
"56221947";"0001";"87";"1";"";"02";"20240802";"00";"";"";"20240802";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"81186906";"";"";"";"";"CONTABIL_MURARO@HOTMAIL.COM";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"56418566";"0001";"92";"1";"";"02";"20240809";"00";"";"";"20240809";"0322101";"0321301,0321302,0321304,0322102,0322104,1020101,4634603,4722902,4789004";"RODOVIA";"BR 116";"S/N";"KM    35";"PIAO";"25884000";"RJ";"5907";"24";"22711144";"24";"22711808";"";"";"PANCONTABIL@TERRA.COM.BR";"";"";"RODOVIA, BR 116, S/N, KM    35, PIAO, 25884000, RJ, 5907, Brasil";1
"56929794";"0001";"27";"1";"CASA DO CAMPO SAO FRANCISCO DAS CHAGAS";"02";"20240820";"00";"";"105";"20240820";"0322101";"4789004,4930201,5320202";"RUA";"JOSE VELOSO JUCA";"2170";"";"ALTO GUARAMIRANGA";"62700000";"CE";"1355";"85";"81678432";"0000";"00000000";"";"";"BOSCOFELIX67@GMAIL.COM";"";"";"RUA, JOSE VELOSO JUCA, 2170, ALTO GUARAMIRANGA, 62700000, CE, 1355, Brasil";1
"57011227";"0001";"50";"1";"PISCICULTURA CAMPO GRANDE";"02";"20240826";"00";"";"105";"20240826";"0322101";"0322104,4789004";"RODOVIA";"GO 080 KM 145 A ESQ. 4 KM, SENTIDO GOIANÉSIA A JARAGUÁ";"S/N";"";"ZONA RURAL";"76388899";"GO";"9371";"62";"98202200";"0000";"00000000";"";"";"PSICULTURACAMPOGRANDE@GMAIL.COM";"";"";"RODOVIA, GO 080 KM 145 A ESQ. 4 KM, SENTIDO GOIANÉSIA A JARAGUÁ, S/N, ZONA RURAL, 76388899, GO, 9371, Brasil";1
"57067790";"0001";"40";"1";"AKL PESCADOS";"02";"20240829";"00";"";"";"20240829";"0311601";"0311604,1020101,1020102,4634603,4930201,4930202";"RUA";"ROUXINOL";"1296";"";"BOMBAS";"88215000";"SC";"5537";"47";"92872653";"";"";"";"";"LESSA.BOM@HOTMAIL.COM";"";"";"RUA, ROUXINOL, 1296, BOMBAS, 88215000, SC, 5537, Brasil";1
"57137637";"0001";"41";"1";"";"02";"20240902";"00";"";"";"20240902";"0311601";"0311602";"RUA";"CAMBUCA";"282";"FUNDOS";"LAZARO";"11685518";"SP";"7209";"12";"97370872";"";"";"";"";"WAGNERDELIMAOLIVEIRAO@GMAIL.COM";"";"";"RUA, CAMBUCA, 282, FUNDOS, LAZARO, 11685518, SP, 7209, Brasil";1
"57320696";"0001";"50";"1";"";"02";"20240101";"00";"";"";"20240101";"0312401";"";"RUA";"FRANCISCO ALVES TOSTA";"1746";"";"CENTRO";"15748970";"SP";"2983";"17";"36331139";"";"";"17";"36331139";"GILSON@ESCRITORIOBATISTA.COM";"";"";"RUA, FRANCISCO ALVES TOSTA, 1746, CENTRO, 15748970, SP, 2983, Brasil";1
"57346361";"0001";"01";"1";"KARASTE";"02";"20240918";"00";"GUAYAQUIL";"239";"20240918";"0321305";"";"";"VIA DURAN-TAMBO, GUAYAS DURAN";"S/N";"PARQUE INDUST. SAI BABA LOCAL 38 KM 4.5";"GUAYAQUIL";"";"EX";"9707";"";"";"";"";"";"";"ANDRE@AGRICOTEC.COM.BR";"";"";"VIA DURAN-TAMBO, GUAYAS DURAN, S/N, PARQUE INDUST. SAI BABA LOCAL 38 KM 4.5, GUAYAQUIL, EX, 9707, Brasil";1
"12306847";"0016";"64";"2";"";"02";"20240920";"00";"";"";"20240920";"0321301";"0322101,1020101,4639701";"CORREGO";"DA JUREMA";"S/N";"ANEXO ALEVINOS ZONA RURAL";"DISTRITO DE ICARAIZINHO DE AMONTADA";"62540000";"CE";"1587";"85";"32706556";"";"";"";"";"FISCAL@BOMARPESCADOS.COM.BR";"";"";"CORREGO, DA JUREMA, S/N, ANEXO ALEVINOS ZONA RURAL, DISTRITO DE ICARAIZINHO DE AMONTADA, 62540000, CE, 1587, Brasil";1
"47481359";"0001";"91";"1";"";"02";"20220809";"00";"";"";"20220809";"0312401";"";"SITIO";"J.R.";"S/N";"      ESTRADA DE GUAIRA AO      BARRERINHO";"RURAL";"14790000";"SP";"6449";"17";"33311729";"17";"33312007";"";"";"NUNESFERRARI@COM4.COM.BR";"";"";"SITIO, J.R., S/N, ESTRADA DE GUAIRA AO      BARRERINHO, RURAL, 14790000, SP, 6449, Brasil";1
"57460850";"0001";"90";"1";"AGROVITOR CULTIVOS";"02";"20240927";"00";"";"105";"20240927";"0322101";"";"RODOVIA";"GO 050,ESTRADA POVOADO DE PEDROLANDIA, FAZENDA SANTA FELICID";"S/N";"";"ZONA RURAL";"76135000";"GO";"9465";"62";"81011037";"";"";"";"";"AGROVITORCULTIVOS@GMAIL.COM";"";"";"RODOVIA, GO 050,ESTRADA POVOADO DE PEDROLANDIA, FAZENDA SANTA FELICID, S/N, ZONA RURAL, 76135000, GO, 9465, Brasil";1
"57462873";"0001";"33";"1";"";"02";"20240927";"00";"";"";"20240927";"0322101";"0321304,0322104";"SITIO";"RANCHO ALEGRE";"S/N";"";"FAZENDA BORA";"15115000";"SP";"6191";"17";"91153041";"";"";"";"";"JUNIOR.ECOCLIMA@GMAIL.COM";"";"";"SITIO, RANCHO ALEGRE, S/N, FAZENDA BORA, 15115000, SP, 6191, Brasil";1
"57463840";"0001";"08";"1";"";"02";"20240927";"00";"";"";"20240927";"0322101";"";"ESTRADA MUNICIPAL";"TATUI LARANJAL PAULISTA";"S/N";"";"LAGOA VERMELHA";"18280401";"SP";"7181";"15";"96894115";"";"";"";"";"LUANVINICIUSMACHADO92@GMAIL.COM";"";"";"ESTRADA MUNICIPAL, TATUI LARANJAL PAULISTA, S/N, LAGOA VERMELHA, 18280401, SP, 7181, Brasil";1
"57580113";"0001";"20";"1";"";"02";"20190823";"00";"";"";"20190823";"0312401";"";"RUA";"ASSAD CHADI";"989";"";"CENTRO";"19880023";"SP";"6301";"18";"99614031";"18";"98249321";"";"";"LORENA.MOREIRA5678@GMAIL.COM";"";"";"RUA, ASSAD CHADI, 989, CENTRO, 19880023, SP, 6301, Brasil";1
"57795547";"0001";"48";"1";"";"02";"20241022";"00";"";"";"20241022";"0321301";"0322101,0321302,0322102,0321303,0322103";"ESTRADA";"DO BAIRRO DA ALMADA - SITIO ALMADA";"120";"";"ALMADA";"11698899";"SP";"7209";"12";"36712130";"";"";"";"";"SIMONETOLEDO.CONTABIL@GMAIL.COM";"";"";"ESTRADA, DO BAIRRO DA ALMADA - SITIO ALMADA, 120, ALMADA, 11698899, SP, 7209, Brasil";1
"57847299";"0001";"31";"1";"";"02";"20241025";"00";"";"105";"20241025";"0322101";"";"AREA";"RURAL";"181";"";"ÁREA RURAL DE CASCAVEL";"85820899";"PR";"7493";"41";"84050809";"0000";"00000000";"";"";"FINANCEIRO@CBIENGENHARIA.COM";"";"";"AREA, RURAL, 181, ÁREA RURAL DE CASCAVEL, 85820899, PR, 7493, Brasil";1
"58173976";"0001";"46";"1";"BALRAM PESCADOS IMPORTACAO E EXPORTACAO";"02";"20241121";"00";"";"105";"20241121";"0311601";"0312402,1020101,4634603,4712100,4722902,4763604,5510801";"RUA";"JOAQUIM CAETANO DA SILVA";"220";"";"CENTRO";"68980000";"AP";"0609";"96";"99088909";"0000";"00000000";"";"";"VIEGASENEDINO@HOTMAIL.COM";"";"";"RUA, JOAQUIM CAETANO DA SILVA, 220, CENTRO, 68980000, AP, 0609, Brasil";1
"58197965";"0001";"04";"1";"PISCICULTURA TOP FISH";"02";"20241122";"00";"";"";"20241122";"0322101";"0161099,0312404,0322107,4634603,4923002,4930201,4930202,7711000,7721700,7731400,7739099";"FAZENDA";"CAPIM BRANCO E SALTINHO";"S/N";"KM    15 KM A DIREITA";"ZONA RURAL";"38460000";"MG";"4299";"34";"32155055";"";"";"";"";"LEO38407@HOTMAIL.COM";"";"";"FAZENDA, CAPIM BRANCO E SALTINHO, S/N, KM    15 KM A DIREITA, ZONA RURAL, 38460000, MG, 4299, Brasil";1
"58365659";"0001";"21";"1";"MANA ALGAS NORDESTE";"02";"20241205";"00";"";"105";"20241205";"0321305";"7120100";"RUA";"PADRE MEIRA";"35";"SALA  706                 CXPST 101";"CENTRO";"58013200";"PB";"2051";"83";"93010206";"0000";"00000000";"";"";"MANAALGASNORDESTE@HOTMAIL.COM";"";"";"RUA, PADRE MEIRA, 35, SALA  706                 CXPST 101, CENTRO, 58013200, PB, 2051, Brasil";1
"58674108";"0001";"40";"1";"BLUE FISH BRASIL";"02";"20250107";"00";"";"";"20250107";"0322101";"0322107,1020101,4623101,4634603";"ESTRADA";"RGF 358";"SN";"LOTE  200 SIT BLUE FISH BR";"NUCLEO MANDAGUARI";"19570000";"SP";"6949";"67";"30424343";"";"";"";"";"CONTABIL@MAESTRIA.ADM.BR";"";"";"ESTRADA, RGF 358, SN, LOTE  200 SIT BLUE FISH BR, NUCLEO MANDAGUARI, 19570000, SP, 6949, Brasil";1
"59107008";"0001";"02";"1";"";"02";"20240705";"00";"";"";"20240705";"0312401";"0322107,9499500";"COMUNIDADE";"POVOADO AREIA BRANCA";"SN";"";"ZONA RURAL";"65360000";"MA";"0837";"98";"84774099";"";"";"";"";"PESCADORESEPESCADORASARTESANAIS@GMAIL.COM";"";"";"COMUNIDADE, POVOADO AREIA BRANCA, SN, ZONA RURAL, 65360000, MA, 0837, Brasil";1
"46234494";"0001";"70";"1";"";"02";"20220502";"00";"";"";"20220502";"0322101";"0113000,0151201,0152102,0133409";"ESTANCIA";"RECANTOS DOS PASSAROS";"S/N";"";"ZONA RURAL";"13690000";"SP";"6375";"16";"82600660";"16";"82048067";"";"";"WELINGTONVACHOLZ@HOTMAIL.COM";"";"";"ESTANCIA, RECANTOS DOS PASSAROS, S/N, ZONA RURAL, 13690000, SP, 6375, Brasil";1
"59223898";"0001";"00";"1";"";"02";"20250131";"00";"";"";"20250131";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"97758776";"";"";"";"";"CONTABIL_MURARO@HOTMAIL.COM";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"59401269";"0001";"22";"1";"";"02";"20250129";"00";"";"";"20250129";"0311601";"";"RUA";"MARCOS PAULO DUARTE";"800";"";"JARDIM OASIS";"11743224";"SP";"6543";"13";"97430611";"";"";"";"";"PORTALCONTABILIDADE.PT@GMAIL.COM";"";"";"RUA, MARCOS PAULO DUARTE, 800, JARDIM OASIS, 11743224, SP, 6543, Brasil";1
"59471209";"0001";"86";"1";"";"02";"20250214";"00";"";"";"20250214";"0312401";"0311601";"ESTRADA";"DA COSTEIRA DA BARRA, KM. 14,0";"SN";"";"COSTEIRA DA BARRA";"11920000";"SP";"6507";"13";"96011745";"";"";"";"";"LETICIAFRANCA285@GMAIL.COM";"";"";"ESTRADA, DA COSTEIRA DA BARRA, KM. 14,0, SN, COSTEIRA DA BARRA, 11920000, SP, 6507, Brasil";1
"55703095";"0001";"00";"1";"";"02";"20240627";"00";"";"";"20240627";"0322101";"";"RUA";"JOAO GASPARETO";"300";"SALA  01";"CENTRO";"15785000";"SP";"7023";"17";"36314744";"";"";"";"";"CONTATO@ESCRITORIOVISAO.NET.BR";"";"";"RUA, JOAO GASPARETO, 300, SALA  01, CENTRO, 15785000, SP, 7023, Brasil";1
"29311363";"0003";"91";"2";"";"02";"20250211";"00";"";"";"20250211";"0322101";"";"SITIO";"SITIO LORCA";"S N";"";"AREA RURAL DE SAO JOSE DO RIO PARDO";"13729899";"SP";"7095";"19";"83195263";"";"";"";"";"ESCRITORIOTOTI@GMAIL.COM";"";"";"SITIO, SITIO LORCA, S N, AREA RURAL DE SAO JOSE DO RIO PARDO, 13729899, SP, 7095, Brasil";1
"59993187";"0001";"14";"1";"";"02";"20250320";"00";"";"";"20250320";"0322101";"6810201";"RODOVIA";"ASSIS CHATEAUBRIAND";"S/N";"KM    152                 SALA  A";"AREA RURAL DE OLIMPIA";"15409899";"SP";"6779";"11";"92715455";"";"";"";"";"VALMAR.MUNHOZ@GMAIL.COM";"";"";"RODOVIA, ASSIS CHATEAUBRIAND, S/N, KM    152                 SALA  A, AREA RURAL DE OLIMPIA, 15409899, SP, 6779, Brasil";1
"60074843";"0001";"64";"1";"";"02";"20250325";"00";"";"";"20250325";"0312401";"";"RUA";"JOAQUIM CARREIRA MONACO";"345";"";"CENTRO (CAMPINAL)";"19490012";"SP";"6927";"18";"91278117";"";"";"";"";"LUIZCCIPRI@GMAIL.COM";"";"";"RUA, JOAQUIM CARREIRA MONACO, 345, CENTRO (CAMPINAL), 19490012, SP, 6927, Brasil";1
"60120267";"0001";"44";"1";"";"02";"20250327";"00";"";"";"20250327";"0322101";"4722902";"ESTRADA";"DE  ACESSO VEREADOR  JOSE MOLINA";"S/N";"SALA  A";"LIMOEIRO";"19168899";"SP";"6125";"18";"96756114";"";"";"";"";"GSALEVINOSLTDA@HOTMAIL.COM";"";"";"ESTRADA, DE  ACESSO VEREADOR  JOSE MOLINA, S/N, SALA  A, LIMOEIRO, 19168899, SP, 6125, Brasil";1
"08372465";"0006";"90";"2";"";"02";"20250403";"00";"";"";"20250403";"0322101";"";"ESTRADA";"VELHA P FERREIRA PIRASSUNUNGA";"SN";"      SITIO AGUA CLARA";"ZONA RURAL";"13669899";"SP";"6915";"18";"36911009";"";"";"";"";"ATENDIMENTO@NSACONTABIL.COM.BR";"";"";"ESTRADA, VELHA P FERREIRA PIRASSUNUNGA, SN, SITIO AGUA CLARA, ZONA RURAL, 13669899, SP, 6915, Brasil";1
"60241647";"0001";"37";"1";"";"02";"20250403";"00";"";"105";"20250403";"0322101";"";"ESTRADA";"RODOVIA DA SOJA";"S/N";"      VIVEIROS 1 A 5            FAZENDA DONA ROSALIA";"ZONA RURAL";"78885000";"MT";"1036";"65";"99968444";"0000";"00000000";"";"";"SAULSTEFANELLO@OUTLOOK.COM";"";"";"ESTRADA, RODOVIA DA SOJA, S/N, VIVEIROS 1 A 5            FAZENDA DONA ROSALIA, ZONA RURAL, 78885000, MT, 1036, Brasil";1
"60488705";"0001";"21";"1";"MB SOLUCOES PARA PSICULTURA";"02";"20250422";"00";"";"105";"20250422";"0322101";"1020101,1020102,1066000,4313400,4611700,4614100,4623109,4634603,4722902,4789004,4930202,7112000,7490103";"ESTRADA";"ESQUINA GAUCHA";"S/N";"";"ZONA RURAL";"85890000";"PR";"8469";"45";"98478881";"0000";"00000000";"";"";"ANAP.BUTKA2018@GMAIL.COM";"";"";"ESTRADA, ESQUINA GAUCHA, S/N, ZONA RURAL, 85890000, PR, 8469, Brasil";1
"53025210";"0003";"62";"2";"";"02";"20250430";"00";"";"";"20250430";"0322101";"";"ESTRADA";"MUNICIPAL JOSE BONIFCIO AO BAIRRO RANCHO QUEIMADO";"SN";"      SITIO FLORESTA";"ZONA RURAL";"15200000";"SP";"6615";"18";"36911009";"";"";"";"";"ATENDIMENTO@NSACONTABIL.COM.BR";"";"";"ESTRADA, MUNICIPAL JOSE BONIFCIO AO BAIRRO RANCHO QUEIMADO, SN, SITIO FLORESTA, ZONA RURAL, 15200000, SP, 6615, Brasil";1
"30974887";"0002";"60";"2";"";"02";"20250508";"00";"";"";"20250508";"0322101";"";"ESTRADA";"DE RIOLANDIA A PAULO DE FARIA";"SN";"      FAZENDA BACURI";"ZONA RURAL";"15499899";"SP";"6985";"18";"36911009";"";"";"";"";"ATENDIMENTO@NSACONTABIL.COM.BR";"";"";"ESTRADA, DE RIOLANDIA A PAULO DE FARIA, SN, FAZENDA BACURI, ZONA RURAL, 15499899, SP, 6985, Brasil";1
"61199184";"0001";"55";"1";"SITIO PALMEIRINHA";"02";"20250606";"00";"";"105";"20250606";"0322101";"0151201,0154700,0155501,0155505,0159801,0161003,4623101,4631100,4632001,4632002,4633801,4633802,4722901,4722902";"SITIO";"PALMEIRINHA";"SN";"";"ZONA RURAL";"64110000";"PI";"1109";"86";"99281258";"0000";"00000000";"";"";"SITIOPALMERINHAJF@GMAIL.COM";"";"";"SITIO, PALMEIRINHA, SN, ZONA RURAL, 64110000, PI, 1109, Brasil";1
"61593051";"0001";"69";"1";"";"02";"20250704";"00";"";"";"20250704";"0322101";"";"CHACARA";"PAIANO";"SN";"";"AREA RURAL DE IEPE";"19649899";"SP";"6499";"18";"97231734";"";"";"";"";"ESCRITORIOPEDRO55@GMAIL.COM";"";"";"CHACARA, PAIANO, SN, AREA RURAL DE IEPE, 19649899, SP, 6499, Brasil";1
"61816607";"0001";"39";"1";"";"02";"20250718";"00";"";"105";"20250718";"0322101";"0121101,4633801,4634603,0312401,0154700,1012103,4623101";"RODOVIA";"MT 358 KM 45";"SN";"      SENTIDO PROGRESSO";"AREA RURAL DE TANGARA DA SERRA";"78307899";"MT";"9185";"65";"96450429";"0000";"00000000";"";"";"JOSEPIZZATTO@GMAIL.COM";"";"";"RODOVIA, MT 358 KM 45, SN, SENTIDO PROGRESSO, AREA RURAL DE TANGARA DA SERRA, 78307899, MT, 9185, Brasil";1
"61890524";"0001";"90";"1";"";"02";"20250723";"00";"";"";"20250723";"0322101";"";"GLEBA";"ROSANELA";"2099";"";"ZONA RURAL";"19279899";"SP";"7255";"18";"96166793";"";"";"";"";"SCHMITZG04@GMAIL.COM";"";"";"GLEBA, ROSANELA, 2099, ZONA RURAL, 19279899, SP, 7255, Brasil";1
"61911147";"0001";"28";"1";"";"02";"20250724";"00";"";"";"20250724";"0311601";"0311602,0312401,0312402";"ILHA";"DO CARDOSO";"S/N";"";"PONTAL DO LESTE";"11990000";"SP";"6299";"41";"91665045";"";"";"";"";"CONTABILIDADELOPES@HOTMAIL.COM";"";"";"ILHA, DO CARDOSO, S/N, PONTAL DO LESTE, 11990000, SP, 6299, Brasil";1
"44460811";"0001";"40";"1";"";"02";"20211202";"00";"";"";"20211202";"0322101";"0111302,0115600,0119906,0151201,0151202,0119999,0133402";"SITIO";"TERRA NOVA";"SN";"";"ZONA RURAL";"17300000";"SP";"6383";"14";"36227244";"";"";"";"";"ESCRITORIOREGINATO@TERRA.COM.BR";"";"";"SITIO, TERRA NOVA, SN, ZONA RURAL, 17300000, SP, 6383, Brasil";1
"61987638";"0001";"52";"1";"";"02";"20250730";"00";"";"105";"20250730";"0322101";"0322107,0322199,2599399,4744001,4763604";"RUA";"GASPARELLI IV";"S/Nº";"ANEXO PORTO Z6 Q04 L24A";"BALNEÁRIO GASPARELLI";"86150000";"PR";"7413";"43";"96132436";"0000";"00000000";"";"";"COMERCIAL@MORIMED.COM.BR";"";"";"RUA, GASPARELLI IV, S/Nº, ANEXO PORTO Z6 Q04 L24A, BALNEÁRIO GASPARELLI, 86150000, PR, 7413, Brasil";1
"61998168";"0001";"22";"1";"";"02";"20250730";"00";"";"";"20250730";"0311601";"0311602";"RUA";"PROFESSOR JOAO CARLOS BRAND MULLER";"446";"CASA  ANDAR RUA";"ROCIO";"11990000";"SP";"6299";"13";"97603444";"13";"96654561";"13";"97603444";"JESSICAEKEVIN04@GMAIL.COM";"";"";"RUA, PROFESSOR JOAO CARLOS BRAND MULLER, 446, CASA  ANDAR RUA, ROCIO, 11990000, SP, 6299, Brasil";1
"62461143";"0001";"58";"1";"";"02";"20250828";"00";"";"";"20250828";"0311601";"0311602";"AVENIDA";"SAO PAULO";"20";"";"BALNEARIO ADRIANA";"11925000";"SP";"2969";"13";"97209831";"";"";"";"";"AJPESCADOS2020@GMAIL.COM";"";"";"AVENIDA, SAO PAULO, 20, BALNEARIO ADRIANA, 11925000, SP, 2969, Brasil";1
"62462101";"0001";"31";"1";"";"02";"20250828";"00";"";"";"20250828";"0312401";"";"RUA";"JOSE ALBERTO DA SILVA";"1305";"";"JARDIM REAL II";"19477312";"SP";"6927";"18";"81476795";"";"";"";"";"ALEX.ALESANDRO.AZ@GMAIL.COM";"";"";"RUA, JOSE ALBERTO DA SILVA, 1305, JARDIM REAL II, 19477312, SP, 6927, Brasil";1
"62572955";"0001";"70";"1";"";"02";"20250904";"00";"";"";"20250904";"0322101";"";"RUA";"PEDRO FRANCISCO FREIBERGER";"211";"";"TRES RIOS DO SUL";"89254212";"SC";"8175";"47";"88835252";"";"";"";"";"DIEGOJSGOLD@GMAIL.COM";"";"";"RUA, PEDRO FRANCISCO FREIBERGER, 211, TRES RIOS DO SUL, 89254212, SC, 8175, Brasil";1
"62842078";"0001";"00";"1";"";"02";"20250922";"00";"";"";"20250922";"0311601";"0311602";"RUA";"JOSE MARIA ZANEI";"713";"";"VILA CABANA";"11990000";"SP";"6299";"11";"74270271";"";"";"";"";"LUCCA.STOCCO@UNESP.BR";"";"";"RUA, JOSE MARIA ZANEI, 713, VILA CABANA, 11990000, SP, 6299, Brasil";1
"63101145";"0001";"07";"1";"";"02";"20251008";"00";"";"";"20251008";"0312401";"";"RUA";"HELIO ANTONIO DE ARAUJO MARQUES";"1260";"";"VILLAGE LAGOINHA";"19470562";"SP";"6927";"18";"97417268";"";"";"";"";"NETOVICTOR188@GMAIL.COM";"";"";"RUA, HELIO ANTONIO DE ARAUJO MARQUES, 1260, VILLAGE LAGOINHA, 19470562, SP, 6927, Brasil";1
"63184078";"0001";"23";"1";"";"02";"20251014";"00";"";"";"20251014";"0312401";"";"RUA";"DA SAUDADE";"2405";"";"CENTRO";"19270063";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"RUA, DA SAUDADE, 2405, CENTRO, 19270063, SP, 7265, Brasil";1
